player_id,player_name,xwoba,k_percent,bb_percent,hardhit_percent,barrels_per_bbe_percent,velocity,spin_rate,swing_miss_percent
669211,"Akin, Keegan",0.245,31.1,5.8,37.43589743589744,7.6923076923076925,90.2,2413,30.0
670174,"Winckowski, Josh",0.322,18.0,6.9,43.08943089430895,6.097560975609756,91.7,2085,20.9
666214,"Wentz, Joey",0.298,24.1,10.6,36.08247422680412,7.216494845360824,87.9,2316,29.6
676130,"Buttó, José",0.288,26.9,12.9,37.7906976744186,7.55813953488372,90.1,2267,32.0
676254,"Walker, Ryan",0.252,32.2,5.5,30.21978021978022,6.043956043956044,90.4,2433,28.6
663687,"Harris, Hogan",0.343,20.0,10.8,39.42307692307692,7.211538461538461,86.1,2291,21.1
621112,"Blackburn, Paul",0.329,18.7,6.6,35.622317596566525,8.15450643776824,87.0,2247,23.5
502085,"Robertson, David",0.278,33.8,8.2,37.80487804878049,5.487804878048781,90.2,2639,29.5
663546,"Hjelle, Sean",0.293,22.4,3.6,37.4485596707819,5.349794238683128,91.3,2138,21.4
669358,"Baz, Shane",0.295,21.6,8.5,42.00913242009132,7.30593607305936,90.6,2373,24.6
600917,"Leclerc, José",0.294,31.0,10.8,30.67484662576687,7.361963190184049,89.5,2497,36.0
605463,"Scott, Tayler",0.289,25.3,12.1,35.67251461988304,3.508771929824561,89.0,2139,29.5
605452,"Ross, Joe",0.305,20.7,8.5,38.83928571428572,8.035714285714286,91.1,2062,27.1
681676,"Fernandez, Ryan",0.291,25.4,9.3,33.88888888888889,7.222222222222221,91.0,2379,31.5
656222,"Beeks, Jalen",0.301,17.7,8.1,33.03964757709251,4.845814977973569,91.2,2147,23.2
641755,"Kinley, Tyler",0.325,25.4,11.0,33.146067415730336,8.98876404494382,91.5,2504,33.1
656464,"Ginkel, Kevin",0.281,26.5,5.2,40.81632653061224,5.612244897959184,92.6,2433,27.9
670950,"Richards, Trevor",0.295,22.4,12.6,37.85310734463277,6.779661016949152,85.3,2436,23.4
679885,"Martinez, Justin",0.272,30.1,9.9,31.84357541899441,2.793296089385475,95.7,1890,34.5
674003,"Bradford, Cody",0.291,22.7,4.2,34.82142857142857,8.928571428571429,84.9,2003,23.6
621383,"Banks, Tanner",0.287,25.3,7.1,34.14634146341464,6.341463414634147,88.9,2247,26.1
640462,"Puk, A.J.",0.257,30.1,8.9,33.52272727272727,3.977272727272727,90.6,2220,31.8
571656,"Farmer, Buck",0.315,23.6,7.9,35.751295336787564,8.290155440414509,87.8,2390,26.1
671922,"Smith, Cade",0.249,35.6,5.9,42.77108433734939,8.433734939759036,93.0,1963,30.2
