h_team_wins,day_night,LAN,SDN,COL,ARI,WAS,CIN,SLN,PIT,MIA,SFN,ANA,BAL,DET,CHA,NYA,HOU,MIN,KCA,CLE,OAK,BOS,SEA,TOR,TBA,CHN,TEX,MIL,NYN,ATL,PHI,SEO01,PHO01,CIN09,LOS03,MIA02,SAN02,BAL12,CHI12,HOU03,KAN06,OAK01,SEA03,STP01,ARL03,NYC20,PHI13,CHI11,WAS11,MIL06,STL10,MIN04,ATL03,DEN02,PIT08,SFO03,ANA01,DET05,NYC21,CLE08,TOR02,BOS07,MEX02,LON01,BIR01,WIL02,v_batting_xwoba,h_batting_xwoba,v_batting_k_percent,h_batting_k_percent,v_batting_bb_percent,h_batting_bb_percent,v_batting_barrels_per_pa_percent,h_batting_barrels_per_pa_percent,v_batting_hardhit_percent,h_batting_hardhit_percent,v_batting_launch_speed,h_batting_launch_speed,v_batting_bat_speed,h_batting_bat_speed,v_pitching_xwoba,h_pitching_xwoba,v_pitching_k_percent,h_pitching_k_percent,v_pitching_bb_percent,h_pitching_bb_percent,v_pitching_hardhit_percent,h_pitching_hardhit_percent,v_pitching_barrels_per_bbe_percent,h_pitching_barrels_per_bbe_percent,v_pitching_velocity,h_pitching_velocity,v_pitching_spin_rate,h_pitching_spin_rate,v_pitching_swing_miss_percent,h_pitching_swing_miss_percent
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.3151,0.3,21.0556,20.69,7.7444,7.65,5.8316,4.083,40.672,34.3683,88.7556,87.18,69.6667,68.0,0.306,0.3,23.9,26.3,6.0,6.2,42.6195,36.9427,7.6923,7.0064,89.8,88.7,1983,2431,26.8,26.9
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3243,0.3192,22.46,20.2111,7.29,6.4444,5.6373,5.8287,42.84,40.1745,89.56,88.9,70.84,70.4111,0.396,0.311,15.2,21.2,9.7,6.4,46.2898,32.5153,13.4276,8.18,87.0,86.7,2011,1924,16.7,23.3
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3149,0.3177,21.0778,23.8222,7.8444,8.5,4.7532,5.4668,39.0132,39.3984,88.2222,88.5111,68.9556,69.9222,0.289,0.314,18.5,27.8,9.4,8.3,37.2603,38.8571,3.2877,8.5714,91.5,90.2,2315,2274,19.8,28.4
1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.2999,0.3422,29.0333,22.42,7.5111,10.1,5.3438,7.7809,40.877,43.6387,88.2333,90.42,68.9333,70.54,0.344,0.314,17.3,26.5,5.3,7.7,40.7407,40.9283,10.582,10.9705,88.2,90.6,2248,2378,17.1,30.1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3094,0.3086,23.4667,24.5778,9.6,7.7667,5.1169,5.4216,39.7996,39.9427,88.0111,88.8222,69.2778,69.9111,0.309,0.324,21.6,18.1,7.5,6.5,39.4191,40.2154,7.2614,10.2334,86.6,85.8,2626,2098,21.9,21.8
1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2921,0.3146,27.9889,27.5556,6.7111,9.1111,5.9025,5.6058,42.6746,41.6808,88.5556,88.7889,70.2,69.5111,0.331,0.306,27.9,24.4,13.7,6.3,50.0,41.8699,8.8889,8.5366,89.8,92.3,2242,2121,29.8,25.9
1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3038,0.2973,24.4889,22.1111,8.1778,8.2556,4.8647,4.3919,37.8148,35.3775,88.4111,87.0667,68.3111,68.4444,0.341,0.328,9.4,22.1,3.4,9.0,44.3946,37.1032,6.278,7.5397,93.6,86.4,2180,2141,15.2,21.7
1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2837,0.3147,24.53,23.7545,6.03,6.9273,4.2472,5.8059,44.9275,38.9567,88.8,88.7,69.4,69.3727,0.32,0.326,20.3,23.9,6.6,9.1,39.1382,38.3592,9.1562,9.3126,89.3,87.3,2417,2598,22.3,26.1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285,0.3427,26.3273,19.6667,7.4091,9.4778,4.9617,6.3753,36.2561,41.9514,87.6455,89.4667,70.4727,68.9,0.315,0.329,26.5,18.2,8.1,6.1,42.8954,40.8163,10.1877,4.0816,92.1,85.0,2095,2306,27.4,21.7
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3136,0.2989,20.65,25.5167,8.95,5.6667,4.7139,4.7037,36.3593,41.3656,87.66,87.5333,68.42,68.5083,0.286,0.345,25.1,15.0,4.0,6.5,39.2638,42.1053,8.589,10.9649,87.1,83.3,1997,2313,28.3,19.5
0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3039,0.2979,24.0909,26.2,8.9455,6.52,5.3221,5.2151,38.3043,38.6712,88.3364,88.13,68.6273,69.32,0.339,0.361,13.7,15.6,7.9,5.4,35.5769,39.5349,11.5385,7.7519,88.4,87.6,1984,2271,18.6,14.0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3312,0.3156,23.0778,19.0889,9.0222,6.8889,6.459,4.1413,43.0168,34.2411,89.5444,86.1333,70.2556,67.1444,0.328,0.293,19.8,27.8,9.0,8.4,42.6966,30.3297,7.3034,6.1538,88.8,89.2,2115,2302,25.6,29.3
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3195,0.3265,19.6,22.2727,8.86,9.0364,4.9128,5.8708,38.7408,43.557,88.07,89.4909,68.85,70.3455,0.287,0.311,23.9,19.1,7.8,7.4,45.0317,38.4428,5.2854,7.056,88.5,89.5,2318,2281,27.2,24.6
0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.3052,0.3194,20.09,25.5,9.35,8.4889,3.7634,5.5161,32.3542,42.694,86.13,89.4222,66.54,70.3222,0.308,0.304,25.1,23.1,8.7,6.7,41.0319,36.2595,7.371,9.9237,88.5,86.8,2238,2316,26.0,25.3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2938,0.2782,25.2222,25.01,7.7556,6.52,4.7366,3.8985,36.0477,34.122,87.6111,86.95,68.9889,69.14,0.257,0.352,30.3,12.8,4.6,17.4,33.6798,49.1525,6.6528,3.3898,92.0,86.2,2043,2258,31.9,22.8
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.3192,0.3032,20.9778,20.3,8.0444,7.5333,5.8662,4.4588,40.9852,33.3519,88.6667,87.0333,69.6444,68.5222,0.332,0.309,19.5,18.7,6.2,7.6,42.1538,41.5217,8.6154,6.5217,91.0,86.1,2129,1964,23.8,18.6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3243,0.3152,22.46,18.1111,7.29,6.3222,5.6373,5.4743,42.84,40.7387,89.56,88.5889,70.84,70.5111,0.297,0.332,23.2,22.1,6.4,7.1,34.3318,41.6667,5.0691,7.9545,85.4,87.8,1887,2343,21.9,25.1
1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.314,0.3107,20.4222,23.7111,7.4444,7.4,4.6854,5.0755,40.3162,39.5971,88.6556,88.5222,69.2778,69.3444,0.297,0.297,30.1,25.6,5.8,5.3,37.8824,37.4761,8.9412,8.2218,88.1,90.1,2528,2276,29.8,27.0
0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.2931,0.3447,27.8111,22.38,7.3444,10.61,5.0802,7.474,38.7882,43.1536,87.9111,89.72,68.9333,69.65,0.384,0.327,13.6,26.4,13.6,9.1,47.1698,50.7246,10.3774,11.5942,88.7,89.6,2077,2509,20.6,25.8
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313,0.3113,24.8889,24.9111,9.7778,7.8667,5.0688,5.9788,40.3256,40.7679,88.0444,89.3,69.9556,69.8778,0.339,0.321,18.9,24.8,5.9,17.7,42.0152,40.4762,8.7452,3.9683,88.7,93.3,2104,2539,19.3,30.2
0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3061,0.3059,26.2444,25.93,7.8667,10.36,5.9914,4.1568,39.013,35.7414,88.2889,87.05,69.9889,67.64,0.249,0.288,34.7,22.9,10.5,3.0,28.9474,36.2676,5.7018,8.0986,89.5,91.9,2336,2148,37.7,24.1
1,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3008,0.2973,26.0667,24.6889,8.6111,7.2333,5.0681,4.9278,39.4424,34.5785,88.4889,87.2111,69.1,69.4778,0.334,0.286,21.6,22.5,9.6,5.4,44.4444,36.2369,9.5238,8.7108,89.7,86.6,2103,2125,25.8,21.2
0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2808,0.317,25.46,23.2091,6.11,7.6364,3.9649,5.8924,44.7783,38.4483,88.74,88.6091,69.17,69.7364,0.281,0.307,27.7,27.3,9.4,7.6,34.7458,42.1652,8.0508,8.8319,89.3,89.9,2286,2178,29.3,27.5
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2918,0.3319,26.1889,21.0556,7.6667,10.4333,5.1908,5.6874,37.1929,39.6465,87.3333,88.9667,69.6111,69.5667,0.294,0.306,17.4,20.0,15.2,6.4,27.5862,36.2353,10.3448,6.3529,84.8,91.4,2205,2040,23.2,24.7
1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3089,0.3008,23.8444,27.15,7.6889,5.3167,5.839,6.5269,40.5214,39.6487,88.4333,87.775,69.1,69.1083,0.34,0.329,19.4,19.0,9.9,11.6,39.7753,38.7597,8.764,8.5271,87.4,89.2,2045,2176,17.9,21.5
1,1,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2971,0.3036,24.4273,23.62,7.6182,6.17,4.9078,5.4641,36.8692,38.7012,87.8273,88.26,68.8818,69.39,0.278,0.461,20.4,0.0,3.2,0.0,30.4651,75.0,5.1163,0.0,87.2,86.0,2327,2386,23.1,37.5
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3337,0.3157,22.6333,19.0111,7.6333,7.6889,6.3771,4.191,43.2123,35.3307,89.4667,86.4111,70.4333,67.6222,0.327,0.353,18.8,18.1,8.8,8.3,38.189,41.4918,6.6929,8.6247,86.1,86.6,1971,2027,22.2,21.0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3163,0.3181,20.69,24.0182,8.12,8.8818,5.0018,5.8274,38.5882,44.0141,87.76,89.4636,69.52,70.1273,0.298,0.326,27.9,22.2,6.0,9.2,45.0413,35.3723,9.7107,9.8404,90.4,88.1,2277,2104,29.0,23.3
0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.3171,0.3171,21.07,25.3667,9.99,7.5222,4.9585,6.2892,33.9069,42.4701,87.05,89.0222,67.52,70.4667,0.339,0.312,21.0,20.8,6.3,6.2,40.9302,41.7939,10.6977,5.7252,89.3,87.9,2343,2247,21.3,22.6
0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3097,0.2767,26.5333,22.0,8.1667,7.26,5.1731,3.198,40.2007,30.4007,88.9111,86.09,70.0,67.74,0.283,0.322,24.6,17.4,10.0,7.7,35.9116,36.2694,5.5249,7.2539,92.1,88.9,2386,2180,23.9,21.8
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.3089,0.3003,21.5222,21.12,8.0778,7.1,5.5881,4.3317,39.6705,34.62,88.5222,87.08,69.5667,68.95,0.291,0.274,22.7,27.7,4.2,7.8,34.8214,38.0952,8.9286,6.6667,84.9,85.5,2003,2243,23.6,29.7
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3174,0.3118,22.0778,21.1,8.3,6.2556,4.7045,5.6583,38.1443,41.2352,87.7111,88.5333,69.4556,70.0111,0.321,0.3,19.7,21.7,6.8,5.6,40.6977,38.9632,8.1395,8.0268,84.9,87.2,1921,2591,21.6,22.5
0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3043,0.317,20.6,22.5222,7.37,8.1111,4.1607,5.0433,37.931,39.1857,87.9,88.5889,68.81,69.7667,0.306,0.37,21.2,24.3,7.2,6.2,37.6699,42.1488,7.5728,14.0496,89.2,90.6,2073,2245,21.6,24.0
1,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.2931,0.3381,27.8111,21.26,7.3444,9.81,5.0802,7.2644,38.7882,43.7262,87.9111,90.24,68.9333,70.07,0.344,0.34,16.7,16.7,5.5,8.9,41.22,39.9594,9.6118,6.6937,84.5,86.7,2196,2392,19.9,20.4
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3102,0.3086,22.8,26.1556,9.3111,8.0889,4.4614,5.7752,38.6057,41.6142,87.7222,89.3778,69.2333,69.9556,0.333,0.324,22.6,17.0,9.9,4.8,43.0876,39.6135,9.2166,9.6618,91.6,87.2,2224,2350,24.9,19.2
1,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3061,0.3149,26.2444,26.1444,7.8667,9.9889,5.9914,5.0052,39.013,39.7451,88.2889,88.5444,69.9889,68.5,0.298,0.257,33.3,21.4,11.6,2.8,35.9375,35.2113,9.375,4.7887,90.7,92.3,2247,2242,36.0,23.6
1,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2963,0.3164,25.7889,21.8222,7.3111,6.8444,5.1841,5.7979,37.6245,39.1284,88.2,88.6,68.6222,69.1111,0.322,0.334,18.6,21.3,9.3,7.4,32.965,41.6822,7.919,9.7196,84.4,90.3,2107,2102,27.8,23.4
1,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3008,0.295,27.15,30.1333,5.3167,7.7889,6.5269,5.2027,39.6487,41.7843,87.775,88.3889,69.1083,69.0556,0.335,0.32,25.7,19.9,11.8,7.5,45.7031,36.7677,8.5938,6.4646,92.1,89.8,2107,2287,28.0,23.9
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336,0.3243,19.82,22.46,9.76,7.29,5.7145,5.6373,42.179,42.84,89.23,89.56,69.81,70.84,0.31,0.261,24.4,28.5,10.1,6.6,35.5353,33.5984,9.3394,8.3499,88.2,91.4,2025,2392,29.0,27.5
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3136,0.3065,20.65,22.78,8.95,6.46,4.7139,5.5505,36.3593,39.4376,87.66,88.5,68.42,69.01,0.311,0.32,18.5,21.5,4.9,6.5,38.835,39.2593,7.1845,7.2222,86.9,89.7,2453,2512,19.5,21.5
0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3211,0.315,19.2444,20.3556,7.0111,7.5778,4.8907,4.7218,36.1864,38.4916,87.4556,87.9667,68.0,68.7111,0.368,0.338,14.4,20.9,6.5,9.3,39.6396,39.0782,8.7087,9.2184,89.5,86.6,2624,2196,18.9,25.9
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3453,0.2827,21.61,21.95,10.1,5.81,7.4837,3.5556,44.1083,44.0699,90.21,88.36,70.39,69.08,0.295,0.322,22.8,20.6,5.5,6.7,43.5644,38.8889,7.9208,8.1197,87.6,87.7,2293,1991,24.2,22.3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.3027,0.3218,23.2111,26.2889,8.3,9.1778,5.0227,5.7044,35.9883,42.8107,87.7111,89.5556,68.8556,70.4,0.334,0.318,19.5,25.6,6.8,10.1,41.7699,31.1258,7.7876,9.9338,89.2,88.7,2085,2409,21.1,28.1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3048,0.2839,25.9222,23.4444,7.7889,5.8333,4.844,4.0334,39.4918,34.2686,88.7,87.0,69.5889,68.2556,0.312,0.31,16.8,21.4,7.9,10.5,37.3333,37.931,8.0,7.5862,89.5,88.1,2221,2465,24.4,27.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.2956,0.3003,20.4556,21.12,5.5444,7.1,4.9783,4.3317,40.8834,34.62,90.1444,87.08,70.3889,68.95,0.283,0.326,29.3,27.9,8.7,10.2,35.4077,42.7586,6.2232,11.0345,89.6,85.9,2445,2202,32.0,33.7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.3118,0.3032,21.1,20.3,6.2556,7.5333,5.6583,4.4588,41.2352,33.3519,88.5333,87.0333,70.0111,68.5222,0.341,0.359,22.5,16.4,6.9,7.8,40.9091,40.0,9.6257,5.2632,89.7,85.6,2403,1910,23.5,19.7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3149,0.3106,24.1727,21.1,7.5727,7.1444,5.8402,4.6504,38.694,37.7617,88.7182,88.0444,69.4364,68.8111,0.298,0.279,23.3,26.9,7.9,6.1,34.5756,34.3284,4.9689,8.3156,87.0,86.7,2277,2144,24.1,29.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2814,0.3186,26.6636,26.2111,8.0364,9.2333,4.3405,5.3534,33.9081,40.1968,87.0364,88.4222,69.4727,68.6556,0.295,0.299,26.3,24.3,8.9,6.3,37.2434,41.2371,9.0909,9.6907,91.2,90.9,2438,2183,29.9,24.4
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3272,0.3059,23.2222,18.9778,8.8222,7.4222,6.4661,4.0504,42.1738,34.182,89.3778,86.1,70.1778,67.3,0.3,0.301,24.9,24.4,8.5,5.4,37.8378,39.3939,7.4844,8.1439,88.0,89.9,1994,2541,26.1,25.4
